"bracnh2$EVENT_DTTM","count","Year","Month","Day","Hour"
"2013 07 06 13",22,"2013"," 07"," 06"," 13"
"2013 07 08 08",14,"2013"," 07"," 08"," 08"
"2013 07 08 09",12,"2013"," 07"," 08"," 09"
"2013 07 08 10",30,"2013"," 07"," 08"," 10"
"2013 07 08 11",41,"2013"," 07"," 08"," 11"
"2013 07 08 12",35,"2013"," 07"," 08"," 12"
"2013 07 08 13",41,"2013"," 07"," 08"," 13"
"2013 07 08 14",28,"2013"," 07"," 08"," 14"
"2013 07 08 15",41,"2013"," 07"," 08"," 15"
"2013 07 08 16",28,"2013"," 07"," 08"," 16"
"2013 07 08 17",22,"2013"," 07"," 08"," 17"
"2013 07 08 18",30,"2013"," 07"," 08"," 18"
"2013 07 08 19",29,"2013"," 07"," 08"," 19"
"2013 07 08 20",1,"2013"," 07"," 08"," 20"
"2013 07 09 09",4,"2013"," 07"," 09"," 09"
"2013 07 09 10",38,"2013"," 07"," 09"," 10"
"2013 07 09 11",15,"2013"," 07"," 09"," 11"
"2013 07 09 12",24,"2013"," 07"," 09"," 12"
"2013 07 09 13",44,"2013"," 07"," 09"," 13"
"2013 07 09 14",30,"2013"," 07"," 09"," 14"
"2013 07 09 15",31,"2013"," 07"," 09"," 15"
"2013 07 09 16",18,"2013"," 07"," 09"," 16"
"2013 07 09 17",17,"2013"," 07"," 09"," 17"
"2013 07 09 18",21,"2013"," 07"," 09"," 18"
"2013 07 09 19",16,"2013"," 07"," 09"," 19"
"2013 07 09 20",2,"2013"," 07"," 09"," 20"
"2013 07 10 08",10,"2013"," 07"," 10"," 08"
"2013 07 10 09",35,"2013"," 07"," 10"," 09"
"2013 07 10 10",30,"2013"," 07"," 10"," 10"
"2013 07 10 11",36,"2013"," 07"," 10"," 11"
"2013 07 10 12",31,"2013"," 07"," 10"," 12"
"2013 07 10 13",41,"2013"," 07"," 10"," 13"
"2013 07 10 14",23,"2013"," 07"," 10"," 14"
"2013 07 10 15",30,"2013"," 07"," 10"," 15"
"2013 07 10 16",18,"2013"," 07"," 10"," 16"
"2013 07 10 17",18,"2013"," 07"," 10"," 17"
"2013 07 10 18",15,"2013"," 07"," 10"," 18"
"2013 07 10 19",18,"2013"," 07"," 10"," 19"
"2013 07 11 08",8,"2013"," 07"," 11"," 08"
"2013 07 11 09",30,"2013"," 07"," 11"," 09"
"2013 07 11 10",31,"2013"," 07"," 11"," 10"
"2013 07 11 11",23,"2013"," 07"," 11"," 11"
"2013 07 11 12",30,"2013"," 07"," 11"," 12"
"2013 07 11 13",20,"2013"," 07"," 11"," 13"
"2013 07 11 14",21,"2013"," 07"," 11"," 14"
"2013 07 11 15",39,"2013"," 07"," 11"," 15"
"2013 07 11 16",20,"2013"," 07"," 11"," 16"
"2013 07 11 17",18,"2013"," 07"," 11"," 17"
"2013 07 11 18",45,"2013"," 07"," 11"," 18"
"2013 07 11 19",4,"2013"," 07"," 11"," 19"
"2013 07 12 09",9,"2013"," 07"," 12"," 09"
"2013 07 12 10",14,"2013"," 07"," 12"," 10"
"2013 07 12 11",39,"2013"," 07"," 12"," 11"
"2013 07 12 12",22,"2013"," 07"," 12"," 12"
"2013 07 12 13",20,"2013"," 07"," 12"," 13"
"2013 07 12 14",15,"2013"," 07"," 12"," 14"
"2013 07 12 15",26,"2013"," 07"," 12"," 15"
"2013 07 12 16",14,"2013"," 07"," 12"," 16"
"2013 07 12 17",25,"2013"," 07"," 12"," 17"
"2013 07 12 18",13,"2013"," 07"," 12"," 18"
"2013 07 12 19",7,"2013"," 07"," 12"," 19"
"2013 07 13 09",6,"2013"," 07"," 13"," 09"
"2013 07 13 10",6,"2013"," 07"," 13"," 10"
"2013 07 13 11",13,"2013"," 07"," 13"," 11"
"2013 07 13 12",13,"2013"," 07"," 13"," 12"
"2013 07 13 13",26,"2013"," 07"," 13"," 13"
"2013 07 13 14",1,"2013"," 07"," 13"," 14"
"2013 07 15 08",6,"2013"," 07"," 15"," 08"
"2013 07 15 09",20,"2013"," 07"," 15"," 09"
"2013 07 15 10",18,"2013"," 07"," 15"," 10"
"2013 07 15 11",37,"2013"," 07"," 15"," 11"
"2013 07 15 12",49,"2013"," 07"," 15"," 12"
"2013 07 15 13",26,"2013"," 07"," 15"," 13"
"2013 07 15 14",14,"2013"," 07"," 15"," 14"
"2013 07 15 15",29,"2013"," 07"," 15"," 15"
"2013 07 15 16",29,"2013"," 07"," 15"," 16"
"2013 07 15 17",39,"2013"," 07"," 15"," 17"
"2013 07 15 18",36,"2013"," 07"," 15"," 18"
"2013 07 15 19",13,"2013"," 07"," 15"," 19"
"2013 07 16 08",9,"2013"," 07"," 16"," 08"
"2013 07 16 09",14,"2013"," 07"," 16"," 09"
"2013 07 17 08",6,"2013"," 07"," 17"," 08"
"2013 07 17 09",20,"2013"," 07"," 17"," 09"
"2013 07 17 10",13,"2013"," 07"," 17"," 10"
"2013 07 17 11",29,"2013"," 07"," 17"," 11"
"2013 07 17 12",32,"2013"," 07"," 17"," 12"
"2013 07 17 13",31,"2013"," 07"," 17"," 13"
"2013 07 17 14",31,"2013"," 07"," 17"," 14"
"2013 07 17 15",19,"2013"," 07"," 17"," 15"
"2013 07 17 16",23,"2013"," 07"," 17"," 16"
"2013 07 17 17",24,"2013"," 07"," 17"," 17"
"2013 07 17 18",22,"2013"," 07"," 17"," 18"
"2013 07 17 19",12,"2013"," 07"," 17"," 19"
"2013 07 18 08",12,"2013"," 07"," 18"," 08"
"2013 07 18 09",9,"2013"," 07"," 18"," 09"
"2013 07 18 10",13,"2013"," 07"," 18"," 10"
"2013 07 18 11",11,"2013"," 07"," 18"," 11"
"2013 07 18 12",24,"2013"," 07"," 18"," 12"
"2013 07 18 13",21,"2013"," 07"," 18"," 13"
"2013 07 18 14",32,"2013"," 07"," 18"," 14"
"2013 07 18 15",23,"2013"," 07"," 18"," 15"
"2013 07 18 16",31,"2013"," 07"," 18"," 16"
"2013 07 18 17",49,"2013"," 07"," 18"," 17"
"2013 07 18 18",24,"2013"," 07"," 18"," 18"
"2013 07 18 19",3,"2013"," 07"," 18"," 19"
"2013 07 19 08",16,"2013"," 07"," 19"," 08"
"2013 07 19 09",12,"2013"," 07"," 19"," 09"
"2013 07 19 10",8,"2013"," 07"," 19"," 10"
"2013 07 19 11",3,"2013"," 07"," 19"," 11"
"2013 07 19 12",25,"2013"," 07"," 19"," 12"
"2013 07 19 13",20,"2013"," 07"," 19"," 13"
"2013 07 19 14",24,"2013"," 07"," 19"," 14"
"2013 07 19 15",14,"2013"," 07"," 19"," 15"
"2013 07 19 16",13,"2013"," 07"," 19"," 16"
"2013 07 19 17",16,"2013"," 07"," 19"," 17"
"2013 07 19 18",8,"2013"," 07"," 19"," 18"
"2013 07 19 19",9,"2013"," 07"," 19"," 19"
"2013 07 20 09",2,"2013"," 07"," 20"," 09"
"2013 07 20 11",25,"2013"," 07"," 20"," 11"
"2013 07 20 12",23,"2013"," 07"," 20"," 12"
"2013 07 20 13",14,"2013"," 07"," 20"," 13"
"2013 07 20 14",1,"2013"," 07"," 20"," 14"
"2013 07 22 08",7,"2013"," 07"," 22"," 08"
"2013 07 22 09",17,"2013"," 07"," 22"," 09"
"2013 07 22 10",19,"2013"," 07"," 22"," 10"
"2013 07 22 11",32,"2013"," 07"," 22"," 11"
"2013 07 22 12",27,"2013"," 07"," 22"," 12"
"2013 07 22 13",35,"2013"," 07"," 22"," 13"
"2013 07 22 14",49,"2013"," 07"," 22"," 14"
"2013 07 22 15",26,"2013"," 07"," 22"," 15"
"2013 07 22 16",11,"2013"," 07"," 22"," 16"
"2013 07 22 17",33,"2013"," 07"," 22"," 17"
"2013 07 22 18",41,"2013"," 07"," 22"," 18"
"2013 07 22 19",35,"2013"," 07"," 22"," 19"
"2013 07 23 08",11,"2013"," 07"," 23"," 08"
"2013 07 23 09",28,"2013"," 07"," 23"," 09"
"2013 07 23 10",17,"2013"," 07"," 23"," 10"
"2013 07 23 11",43,"2013"," 07"," 23"," 11"
"2013 07 23 12",19,"2013"," 07"," 23"," 12"
"2013 07 23 13",40,"2013"," 07"," 23"," 13"
"2013 07 23 14",33,"2013"," 07"," 23"," 14"
"2013 07 23 15",22,"2013"," 07"," 23"," 15"
"2013 07 23 16",36,"2013"," 07"," 23"," 16"
"2013 07 23 17",21,"2013"," 07"," 23"," 17"
"2013 07 23 18",26,"2013"," 07"," 23"," 18"
"2013 07 23 19",15,"2013"," 07"," 23"," 19"
"2013 07 24 09",15,"2013"," 07"," 24"," 09"
"2013 07 24 10",12,"2013"," 07"," 24"," 10"
"2013 07 24 11",29,"2013"," 07"," 24"," 11"
"2013 07 24 12",16,"2013"," 07"," 24"," 12"
"2013 07 24 13",30,"2013"," 07"," 24"," 13"
"2013 07 24 14",21,"2013"," 07"," 24"," 14"
"2013 07 24 15",31,"2013"," 07"," 24"," 15"
"2013 07 24 16",21,"2013"," 07"," 24"," 16"
"2013 07 24 17",31,"2013"," 07"," 24"," 17"
"2013 07 24 18",21,"2013"," 07"," 24"," 18"
"2013 07 24 19",10,"2013"," 07"," 24"," 19"
"2013 07 25 10",6,"2013"," 07"," 25"," 10"
"2013 07 26 11",3,"2013"," 07"," 26"," 11"
"2013 07 26 12",13,"2013"," 07"," 26"," 12"
"2013 07 26 13",38,"2013"," 07"," 26"," 13"
"2013 07 26 14",23,"2013"," 07"," 26"," 14"
"2013 07 26 15",22,"2013"," 07"," 26"," 15"
"2013 07 26 16",31,"2013"," 07"," 26"," 16"
"2013 07 26 17",46,"2013"," 07"," 26"," 17"
"2013 07 26 18",28,"2013"," 07"," 26"," 18"
"2013 07 27 09",8,"2013"," 07"," 27"," 09"
"2013 07 27 10",5,"2013"," 07"," 27"," 10"
"2013 07 27 11",13,"2013"," 07"," 27"," 11"
"2013 07 27 12",16,"2013"," 07"," 27"," 12"
"2013 07 27 13",54,"2013"," 07"," 27"," 13"
"2013 07 29 11",15,"2013"," 07"," 29"," 11"
"2013 07 29 12",20,"2013"," 07"," 29"," 12"
"2013 07 29 13",20,"2013"," 07"," 29"," 13"
"2013 07 29 14",30,"2013"," 07"," 29"," 14"
"2013 07 29 15",12,"2013"," 07"," 29"," 15"
"2013 07 29 16",23,"2013"," 07"," 29"," 16"
"2013 07 29 17",27,"2013"," 07"," 29"," 17"
"2013 07 29 18",24,"2013"," 07"," 29"," 18"
"2013 07 29 19",14,"2013"," 07"," 29"," 19"
"2013 07 29 20",1,"2013"," 07"," 29"," 20"
"2013 07 30 08",5,"2013"," 07"," 30"," 08"
"2013 07 30 09",10,"2013"," 07"," 30"," 09"
"2013 07 30 10",14,"2013"," 07"," 30"," 10"
"2013 07 30 11",25,"2013"," 07"," 30"," 11"
"2013 07 30 12",31,"2013"," 07"," 30"," 12"
"2013 07 30 13",28,"2013"," 07"," 30"," 13"
"2013 07 30 14",15,"2013"," 07"," 30"," 14"
"2013 07 30 15",13,"2013"," 07"," 30"," 15"
"2013 07 30 16",21,"2013"," 07"," 30"," 16"
"2013 07 30 17",28,"2013"," 07"," 30"," 17"
"2013 07 30 18",21,"2013"," 07"," 30"," 18"
"2013 07 30 19",4,"2013"," 07"," 30"," 19"
"2013 07 31 08",11,"2013"," 07"," 31"," 08"
"2013 07 31 09",26,"2013"," 07"," 31"," 09"
"2013 07 31 10",15,"2013"," 07"," 31"," 10"
"2013 07 31 11",16,"2013"," 07"," 31"," 11"
"2013 07 31 12",22,"2013"," 07"," 31"," 12"
"2013 07 31 13",24,"2013"," 07"," 31"," 13"
"2013 07 31 14",36,"2013"," 07"," 31"," 14"
"2013 07 31 15",35,"2013"," 07"," 31"," 15"
"2013 07 31 16",15,"2013"," 07"," 31"," 16"
"2013 07 31 17",19,"2013"," 07"," 31"," 17"
"2013 07 31 18",29,"2013"," 07"," 31"," 18"
"2013 07 31 19",9,"2013"," 07"," 31"," 19"
"2013 07 31 20",1,"2013"," 07"," 31"," 20"
"2013 08 01 12",31,"2013"," 08"," 01"," 12"
"2013 08 01 13",31,"2013"," 08"," 01"," 13"
"2013 08 01 14",16,"2013"," 08"," 01"," 14"
"2013 08 01 15",2,"2013"," 08"," 01"," 15"
"2013 08 01 16",18,"2013"," 08"," 01"," 16"
"2013 08 01 17",11,"2013"," 08"," 01"," 17"
"2013 08 01 18",17,"2013"," 08"," 01"," 18"
"2013 08 01 19",7,"2013"," 08"," 01"," 19"
"2013 08 02 08",11,"2013"," 08"," 02"," 08"
"2013 08 02 09",16,"2013"," 08"," 02"," 09"
"2013 08 02 10",21,"2013"," 08"," 02"," 10"
"2013 08 02 11",29,"2013"," 08"," 02"," 11"
"2013 08 02 12",9,"2013"," 08"," 02"," 12"
"2013 08 02 13",24,"2013"," 08"," 02"," 13"
"2013 08 02 14",36,"2013"," 08"," 02"," 14"
"2013 08 02 15",21,"2013"," 08"," 02"," 15"
"2013 08 02 16",26,"2013"," 08"," 02"," 16"
"2013 08 02 17",23,"2013"," 08"," 02"," 17"
"2013 08 02 18",27,"2013"," 08"," 02"," 18"
"2013 08 02 19",2,"2013"," 08"," 02"," 19"
"2013 08 02 20",1,"2013"," 08"," 02"," 20"
"2013 08 03 09",8,"2013"," 08"," 03"," 09"
"2013 08 03 10",15,"2013"," 08"," 03"," 10"
"2013 08 03 11",25,"2013"," 08"," 03"," 11"
"2013 08 03 12",12,"2013"," 08"," 03"," 12"
"2013 08 03 13",23,"2013"," 08"," 03"," 13"
"2013 08 03 14",4,"2013"," 08"," 03"," 14"
"2013 08 05 08",3,"2013"," 08"," 05"," 08"
"2013 08 05 10",4,"2013"," 08"," 05"," 10"
"2013 08 05 11",21,"2013"," 08"," 05"," 11"
"2013 08 05 12",23,"2013"," 08"," 05"," 12"
"2013 08 05 13",24,"2013"," 08"," 05"," 13"
"2013 08 05 14",16,"2013"," 08"," 05"," 14"
"2013 08 05 15",40,"2013"," 08"," 05"," 15"
"2013 08 05 16",25,"2013"," 08"," 05"," 16"
"2013 08 05 17",11,"2013"," 08"," 05"," 17"
"2013 08 05 18",7,"2013"," 08"," 05"," 18"
"2013 08 06 08",12,"2013"," 08"," 06"," 08"
"2013 08 06 09",14,"2013"," 08"," 06"," 09"
"2013 08 06 10",22,"2013"," 08"," 06"," 10"
"2013 08 06 11",26,"2013"," 08"," 06"," 11"
"2013 08 06 12",31,"2013"," 08"," 06"," 12"
"2013 08 06 13",36,"2013"," 08"," 06"," 13"
"2013 08 06 14",23,"2013"," 08"," 06"," 14"
"2013 08 06 15",20,"2013"," 08"," 06"," 15"
"2013 08 06 16",22,"2013"," 08"," 06"," 16"
"2013 08 06 17",22,"2013"," 08"," 06"," 17"
"2013 08 06 18",9,"2013"," 08"," 06"," 18"
"2013 08 06 19",9,"2013"," 08"," 06"," 19"
"2013 08 07 08",5,"2013"," 08"," 07"," 08"
"2013 08 07 09",34,"2013"," 08"," 07"," 09"
"2013 08 07 10",31,"2013"," 08"," 07"," 10"
"2013 08 07 11",33,"2013"," 08"," 07"," 11"
"2013 08 07 12",47,"2013"," 08"," 07"," 12"
"2013 08 07 13",30,"2013"," 08"," 07"," 13"
"2013 08 07 14",15,"2013"," 08"," 07"," 14"
"2013 08 07 15",11,"2013"," 08"," 07"," 15"
"2013 08 07 16",20,"2013"," 08"," 07"," 16"
"2013 08 07 17",16,"2013"," 08"," 07"," 17"
"2013 08 07 18",32,"2013"," 08"," 07"," 18"
"2013 08 07 19",9,"2013"," 08"," 07"," 19"
"2013 08 08 08",2,"2013"," 08"," 08"," 08"
"2013 08 08 09",23,"2013"," 08"," 08"," 09"
"2013 08 08 10",29,"2013"," 08"," 08"," 10"
"2013 08 08 11",41,"2013"," 08"," 08"," 11"
"2013 08 08 12",40,"2013"," 08"," 08"," 12"
"2013 08 08 13",20,"2013"," 08"," 08"," 13"
"2013 08 08 14",31,"2013"," 08"," 08"," 14"
"2013 08 08 15",32,"2013"," 08"," 08"," 15"
"2013 08 08 16",34,"2013"," 08"," 08"," 16"
"2013 08 08 17",14,"2013"," 08"," 08"," 17"
"2013 08 08 18",30,"2013"," 08"," 08"," 18"
"2013 08 08 19",4,"2013"," 08"," 08"," 19"
"2013 08 09 08",8,"2013"," 08"," 09"," 08"
"2013 08 09 09",15,"2013"," 08"," 09"," 09"
"2013 08 09 10",28,"2013"," 08"," 09"," 10"
"2013 08 09 11",15,"2013"," 08"," 09"," 11"
"2013 08 09 12",13,"2013"," 08"," 09"," 12"
"2013 08 09 13",31,"2013"," 08"," 09"," 13"
"2013 08 09 14",30,"2013"," 08"," 09"," 14"
"2013 08 09 15",16,"2013"," 08"," 09"," 15"
"2013 08 09 16",38,"2013"," 08"," 09"," 16"
"2013 08 09 17",16,"2013"," 08"," 09"," 17"
"2013 08 09 18",24,"2013"," 08"," 09"," 18"
"2013 08 09 19",12,"2013"," 08"," 09"," 19"
"2013 08 10 09",15,"2013"," 08"," 10"," 09"
"2013 08 10 10",14,"2013"," 08"," 10"," 10"
"2013 08 10 11",22,"2013"," 08"," 10"," 11"
"2013 08 10 12",9,"2013"," 08"," 10"," 12"
"2013 08 10 13",24,"2013"," 08"," 10"," 13"
"2013 08 12 08",7,"2013"," 08"," 12"," 08"
"2013 08 12 09",28,"2013"," 08"," 12"," 09"
"2013 08 12 10",21,"2013"," 08"," 12"," 10"
"2013 08 12 11",48,"2013"," 08"," 12"," 11"
"2013 08 12 12",12,"2013"," 08"," 12"," 12"
"2013 08 12 13",49,"2013"," 08"," 12"," 13"
"2013 08 12 14",33,"2013"," 08"," 12"," 14"
"2013 08 12 15",31,"2013"," 08"," 12"," 15"
"2013 08 12 16",23,"2013"," 08"," 12"," 16"
"2013 08 12 17",60,"2013"," 08"," 12"," 17"
"2013 08 12 18",34,"2013"," 08"," 12"," 18"
"2013 08 12 19",11,"2013"," 08"," 12"," 19"
"2013 08 13 08",15,"2013"," 08"," 13"," 08"
"2013 08 13 09",8,"2013"," 08"," 13"," 09"
"2013 08 13 10",19,"2013"," 08"," 13"," 10"
"2013 08 13 11",12,"2013"," 08"," 13"," 11"
"2013 08 13 12",21,"2013"," 08"," 13"," 12"
"2013 08 13 13",36,"2013"," 08"," 13"," 13"
"2013 08 13 14",28,"2013"," 08"," 13"," 14"
"2013 08 13 15",17,"2013"," 08"," 13"," 15"
"2013 08 13 16",35,"2013"," 08"," 13"," 16"
"2013 08 13 17",13,"2013"," 08"," 13"," 17"
"2013 08 13 18",21,"2013"," 08"," 13"," 18"
"2013 08 13 19",6,"2013"," 08"," 13"," 19"
"2013 08 14 08",3,"2013"," 08"," 14"," 08"
"2013 08 14 09",12,"2013"," 08"," 14"," 09"
"2013 08 14 10",31,"2013"," 08"," 14"," 10"
"2013 08 14 11",19,"2013"," 08"," 14"," 11"
"2013 08 14 12",30,"2013"," 08"," 14"," 12"
"2013 08 14 13",14,"2013"," 08"," 14"," 13"
"2013 08 14 14",32,"2013"," 08"," 14"," 14"
"2013 08 14 15",15,"2013"," 08"," 14"," 15"
"2013 08 14 16",20,"2013"," 08"," 14"," 16"
"2013 08 14 17",44,"2013"," 08"," 14"," 17"
"2013 08 14 18",29,"2013"," 08"," 14"," 18"
"2013 08 14 19",9,"2013"," 08"," 14"," 19"
"2013 08 15 09",11,"2013"," 08"," 15"," 09"
"2013 08 15 10",22,"2013"," 08"," 15"," 10"
"2013 08 15 11",28,"2013"," 08"," 15"," 11"
"2013 08 15 12",20,"2013"," 08"," 15"," 12"
"2013 08 15 13",39,"2013"," 08"," 15"," 13"
"2013 08 15 14",12,"2013"," 08"," 15"," 14"
"2013 08 15 15",18,"2013"," 08"," 15"," 15"
"2013 08 15 16",34,"2013"," 08"," 15"," 16"
"2013 08 15 17",39,"2013"," 08"," 15"," 17"
"2013 08 15 18",23,"2013"," 08"," 15"," 18"
"2013 08 15 19",6,"2013"," 08"," 15"," 19"
"2013 08 16 08",4,"2013"," 08"," 16"," 08"
"2013 08 16 09",5,"2013"," 08"," 16"," 09"
"2013 08 16 10",27,"2013"," 08"," 16"," 10"
"2013 08 16 11",33,"2013"," 08"," 16"," 11"
"2013 08 16 12",38,"2013"," 08"," 16"," 12"
"2013 08 16 13",22,"2013"," 08"," 16"," 13"
"2013 08 16 14",15,"2013"," 08"," 16"," 14"
"2013 08 16 15",26,"2013"," 08"," 16"," 15"
"2013 08 16 16",17,"2013"," 08"," 16"," 16"
"2013 08 16 17",20,"2013"," 08"," 16"," 17"
"2013 08 16 18",16,"2013"," 08"," 16"," 18"
"2013 08 16 19",5,"2013"," 08"," 16"," 19"
"2013 08 17 09",11,"2013"," 08"," 17"," 09"
"2013 08 17 10",9,"2013"," 08"," 17"," 10"
"2013 08 17 11",10,"2013"," 08"," 17"," 11"
"2013 08 17 12",26,"2013"," 08"," 17"," 12"
"2013 08 17 13",25,"2013"," 08"," 17"," 13"
"2013 08 19 12",44,"2013"," 08"," 19"," 12"
"2013 08 19 13",50,"2013"," 08"," 19"," 13"
"2013 08 19 14",27,"2013"," 08"," 19"," 14"
"2013 08 19 15",27,"2013"," 08"," 19"," 15"
"2013 08 19 16",32,"2013"," 08"," 19"," 16"
"2013 08 19 17",15,"2013"," 08"," 19"," 17"
"2013 08 19 18",26,"2013"," 08"," 19"," 18"
"2013 08 19 19",13,"2013"," 08"," 19"," 19"
"2013 08 20 10",18,"2013"," 08"," 20"," 10"
"2013 08 20 11",42,"2013"," 08"," 20"," 11"
"2013 08 20 12",18,"2013"," 08"," 20"," 12"
"2013 08 20 13",34,"2013"," 08"," 20"," 13"
"2013 08 20 14",14,"2013"," 08"," 20"," 14"
"2013 08 20 15",10,"2013"," 08"," 20"," 15"
"2013 08 20 16",20,"2013"," 08"," 20"," 16"
"2013 08 20 17",27,"2013"," 08"," 20"," 17"
"2013 08 20 18",36,"2013"," 08"," 20"," 18"
"2013 08 20 19",18,"2013"," 08"," 20"," 19"
"2013 08 21 09",23,"2013"," 08"," 21"," 09"
"2013 08 21 10",16,"2013"," 08"," 21"," 10"
"2013 08 21 11",39,"2013"," 08"," 21"," 11"
"2013 08 21 12",11,"2013"," 08"," 21"," 12"
"2013 08 21 13",34,"2013"," 08"," 21"," 13"
"2013 08 21 14",19,"2013"," 08"," 21"," 14"
"2013 08 21 15",19,"2013"," 08"," 21"," 15"
"2013 08 21 16",34,"2013"," 08"," 21"," 16"
"2013 08 21 17",17,"2013"," 08"," 21"," 17"
"2013 08 21 18",22,"2013"," 08"," 21"," 18"
"2013 08 21 19",9,"2013"," 08"," 21"," 19"
"2013 08 22 09",13,"2013"," 08"," 22"," 09"
"2013 08 22 10",26,"2013"," 08"," 22"," 10"
"2013 08 22 11",28,"2013"," 08"," 22"," 11"
"2013 08 22 12",14,"2013"," 08"," 22"," 12"
"2013 08 22 13",20,"2013"," 08"," 22"," 13"
"2013 08 22 14",12,"2013"," 08"," 22"," 14"
"2013 08 22 15",18,"2013"," 08"," 22"," 15"
"2013 08 22 16",6,"2013"," 08"," 22"," 16"
"2013 08 22 17",17,"2013"," 08"," 22"," 17"
"2013 08 22 18",25,"2013"," 08"," 22"," 18"
"2013 08 22 19",7,"2013"," 08"," 22"," 19"
"2013 08 23 08",2,"2013"," 08"," 23"," 08"
"2013 08 23 09",4,"2013"," 08"," 23"," 09"
"2013 08 23 10",18,"2013"," 08"," 23"," 10"
"2013 08 23 11",23,"2013"," 08"," 23"," 11"
"2013 08 23 12",32,"2013"," 08"," 23"," 12"
"2013 08 23 13",29,"2013"," 08"," 23"," 13"
"2013 08 23 14",21,"2013"," 08"," 23"," 14"
"2013 08 23 15",12,"2013"," 08"," 23"," 15"
"2013 08 23 16",17,"2013"," 08"," 23"," 16"
"2013 08 23 17",31,"2013"," 08"," 23"," 17"
"2013 08 23 18",5,"2013"," 08"," 23"," 18"
"2013 08 23 19",13,"2013"," 08"," 23"," 19"
"2013 08 24 09",6,"2013"," 08"," 24"," 09"
"2013 08 24 10",20,"2013"," 08"," 24"," 10"
"2013 08 24 11",22,"2013"," 08"," 24"," 11"
