family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
48,0.31313131313131315,0.04040404040404041,0.20202020202020202,0.5353535353535355,0.5151515151515152,0.5252525252525253,0.0,0.787878787878788,0.7474747474747476,0.24242424242424243,0.3333333333333333
49,0.32323232323232326,0.4444444444444445,0.030303030303030304,0.16161616161616163,0.5353535353535355,0.8787878787878789,0.5454545454545455,0.393939393939394,0.8181818181818183,0.0202020202020202,0.0
50,0.6666666666666667,0.494949494949495,0.42424242424242425,0.04040404040404041,0.9494949494949496,0.5555555555555557,0.5353535353535355,0.2828282828282828,0.8686868686868688,0.10101010101010102,0.6666666666666667
51,0.27272727272727276,0.25252525252525254,0.6666666666666667,0.7474747474747476,0.5353535353535355,0.22222222222222224,0.38383838383838387,0.5151515151515152,0.9494949494949496,0.31313131313131315,0.0
52,0.32323232323232326,0.5252525252525253,0.7575757575757577,0.6969696969696971,0.8080808080808082,0.09090909090909093,0.030303030303030304,0.25252525252525254,0.4646464646464647,0.12121212121212123,0.0
53,0.36363636363636365,0.21212121212121213,0.0,0.6565656565656567,0.11111111111111112,0.8888888888888891,0.04040404040404041,0.2828282828282828,0.9494949494949496,0.24242424242424243,0.3333333333333333
54,0.9393939393939396,0.686868686868687,0.7272727272727274,0.24242424242424243,0.25252525252525254,0.48484848484848486,0.38383838383838387,0.7979797979797981,0.26262626262626265,0.6969696969696971,0.16666666666666669
55,0.9090909090909092,0.010101010101010102,0.050505050505050504,0.5353535353535355,0.4444444444444445,0.15151515151515152,0.8888888888888891,0.585858585858586,0.4040404040404041,0.7373737373737375,0.16666666666666669
56,0.11111111111111112,0.0,0.7979797979797981,0.09090909090909093,0.7474747474747476,0.48484848484848486,0.10101010101010102,0.8181818181818183,0.8383838383838385,0.8888888888888891,0.49999999999999994
57,0.30303030303030304,0.0,0.9494949494949496,0.31313131313131315,0.8181818181818183,0.9191919191919193,0.7373737373737375,0.37373737373737376,0.030303030303030304,0.7474747474747476,0.3333333333333333
58,0.7373737373737375,0.31313131313131315,0.6060606060606062,0.38383838383838387,0.7979797979797981,0.25252525252525254,0.585858585858586,0.8383838383838385,0.8787878787878789,0.0,0.3333333333333333
59,0.38383838383838387,0.1414141414141414,0.04040404040404041,0.26262626262626265,0.24242424242424243,0.8787878787878789,0.12121212121212123,0.4444444444444445,0.8181818181818183,0.29292929292929293,0.3333333333333333
60,0.0,0.9797979797979799,0.8787878787878789,0.27272727272727276,0.5353535353535355,0.16161616161616163,0.9696969696969698,0.787878787878788,0.08080808080808081,0.30303030303030304,0.0
61,0.1717171717171717,0.1414141414141414,0.18181818181818182,0.9595959595959597,0.27272727272727276,0.585858585858586,0.16161616161616163,0.5353535353535355,0.0202020202020202,0.7979797979797981,0.3333333333333333
62,0.0,0.38383838383838387,0.6767676767676769,0.32323232323232326,0.8181818181818183,0.393939393939394,0.8888888888888891,0.23232323232323232,0.30303030303030304,0.6565656565656567,0.6666666666666667
63,0.30303030303030304,0.7272727272727274,0.5353535353535355,0.6262626262626264,0.21212121212121213,0.6666666666666667,0.13131313131313133,0.8888888888888891,0.8686868686868688,0.5151515151515152,0.49999999999999994
64,0.0202020202020202,0.11111111111111112,0.4646464646464647,0.2828282828282828,0.9393939393939396,0.30303030303030304,0.8080808080808082,0.37373737373737376,0.6060606060606062,0.18181818181818182,0.16666666666666669
65,0.4646464646464647,0.8686868686868688,0.19191919191919193,0.16161616161616163,0.010101010101010102,0.5252525252525253,0.5656565656565657,0.050505050505050504,0.8181818181818183,0.7474747474747476,0.49999999999999994
66,0.0,0.6565656565656567,0.8181818181818183,0.38383838383838387,0.24242424242424243,0.8080808080808082,0.4646464646464647,0.5252525252525253,0.20202020202020202,0.5050505050505052,1.0
67,0.0,0.9393939393939396,0.4444444444444445,0.20202020202020202,0.09090909090909093,0.7272727272727274,0.3434343434343435,0.5353535353535355,0.4040404040404041,0.6161616161616162,0.49999999999999994
68,0.8888888888888891,0.8484848484848486,0.7777777777777779,0.5757575757575758,0.1717171717171717,0.47474747474747475,0.26262626262626265,0.6666666666666667,0.3434343434343435,0.4444444444444445,0.8333333333333333
69,0.04040404040404041,0.21212121212121213,0.9393939393939396,0.7474747474747476,0.6363636363636365,0.24242424242424243,0.7272727272727274,0.6767676767676769,0.1717171717171717,0.5454545454545455,0.3333333333333333
70,0.31313131313131315,0.0,0.10101010101010102,0.04040404040404041,0.060606060606060615,1.0,0.09090909090909093,0.0202020202020202,0.22222222222222224,0.1414141414141414,0.16666666666666669
71,0.10101010101010102,0.4545454545454546,0.7070707070707072,0.38383838383838387,0.26262626262626265,0.48484848484848486,0.22222222222222224,0.21212121212121213,0.2828282828282828,0.31313131313131315,0.3333333333333333
72,0.6565656565656567,0.37373737373737376,0.25252525252525254,0.3434343434343435,0.5151515151515152,0.050505050505050504,0.9595959595959597,0.6767676767676769,0.08080808080808081,0.4444444444444445,0.16666666666666669
73,0.09090909090909093,0.5151515151515152,0.1717171717171717,0.21212121212121213,0.22222222222222224,0.0,0.6666666666666667,0.32323232323232326,0.060606060606060615,0.13131313131313133,0.16666666666666669
74,0.8181818181818183,0.27272727272727276,0.6565656565656567,0.6060606060606062,0.4646464646464647,0.8686868686868688,0.5555555555555557,0.050505050505050504,0.04040404040404041,0.7272727272727274,0.3333333333333333
75,0.5252525252525253,0.5151515151515152,0.15151515151515152,0.0,0.25252525252525254,0.5555555555555557,0.5757575757575758,0.41414141414141414,0.04040404040404041,0.7171717171717172,0.3333333333333333
76,0.4545454545454546,0.787878787878788,0.9797979797979799,0.23232323232323232,0.6060606060606062,0.4646464646464647,0.6565656565656567,0.393939393939394,0.25252525252525254,0.16161616161616163,0.3333333333333333
77,0.19191919191919193,0.30303030303030304,0.11111111111111112,0.7171717171717172,0.787878787878788,0.6060606060606062,0.8080808080808082,0.37373737373737376,0.21212121212121213,0.9393939393939396,0.3333333333333333
78,0.5151515151515152,0.5252525252525253,0.6565656565656567,0.6666666666666667,0.4646464646464647,0.24242424242424243,0.09090909090909093,0.5353535353535355,0.2828282828282828,0.3434343434343435,0.49999999999999994
79,0.0,0.36363636363636365,0.8181818181818183,0.6060606060606062,0.3434343434343435,0.030303030303030304,0.4444444444444445,0.41414141414141414,0.4545454545454546,0.21212121212121213,0.8333333333333333
80,0.1717171717171717,0.4646464646464647,0.09090909090909093,0.0,0.5151515151515152,0.7373737373737375,0.6060606060606062,0.18181818181818182,0.38383838383838387,0.9696969696969698,0.0
81,0.16161616161616163,0.0,0.030303030303030304,0.5353535353535355,0.38383838383838387,0.8686868686868688,0.13131313131313133,0.8888888888888891,0.24242424242424243,0.6666666666666667,0.3333333333333333
82,0.31313131313131315,0.07070707070707072,0.10101010101010102,0.0,0.4646464646464647,0.3434343434343435,0.9393939393939396,0.8080808080808082,0.9595959595959597,0.98989898989899,0.3333333333333333
83,0.8787878787878789,0.585858585858586,0.13131313131313133,0.5252525252525253,0.5151515151515152,0.6767676767676769,0.11111111111111112,0.25252525252525254,0.31313131313131315,0.4545454545454546,0.0
84,0.08080808080808081,0.12121212121212123,0.7272727272727274,0.38383838383838387,0.42424242424242425,0.050505050505050504,0.25252525252525254,0.10101010101010102,0.8080808080808082,0.0,0.6666666666666667
85,0.5353535353535355,0.09090909090909093,0.27272727272727276,0.38383838383838387,0.15151515151515152,0.20202020202020202,0.04040404040404041,0.4444444444444445,0.6969696969696971,0.4646464646464647,0.16666666666666669
86,0.2828282828282828,0.0,0.4444444444444445,0.5252525252525253,0.13131313131313133,0.8787878787878789,0.07070707070707072,0.9191919191919193,0.18181818181818182,0.24242424242424243,0.16666666666666669
87,0.24242424242424243,0.6767676767676769,0.7272727272727274,0.37373737373737376,0.42424242424242425,0.8888888888888891,0.5353535353535355,0.35353535353535354,0.1717171717171717,0.4444444444444445,0.0
88,0.5656565656565657,0.7474747474747476,0.8282828282828284,0.33333333333333337,0.11111111111111112,0.7272727272727274,0.0,0.9393939393939396,0.8888888888888891,0.7373737373737375,0.3333333333333333
89,0.22222222222222224,0.16161616161616163,0.6767676767676769,0.11111111111111112,0.13131313131313133,0.38383838383838387,0.7474747474747476,0.27272727272727276,0.1717171717171717,0.6666666666666667,0.0
90,0.5353535353535355,0.5151515151515152,0.16161616161616163,0.32323232323232326,0.25252525252525254,0.7474747474747476,0.9595959595959597,0.0,0.24242424242424243,0.23232323232323232,0.6666666666666667
91,0.16161616161616163,0.5353535353535355,0.32323232323232326,0.0,0.6666666666666667,0.07070707070707072,0.030303030303030304,0.23232323232323232,0.9494949494949496,0.29292929292929293,0.3333333333333333
92,0.8484848484848486,0.0,0.7373737373737375,0.36363636363636365,0.18181818181818182,0.8888888888888891,0.6262626262626264,0.030303030303030304,0.6565656565656567,0.1717171717171717,0.0
93,0.04040404040404041,0.32323232323232326,0.38383838383838387,0.0,0.7272727272727274,0.09090909090909093,0.42424242424242425,0.686868686868687,0.0202020202020202,0.18181818181818182,0.16666666666666669
94,0.4646464646464647,0.09090909090909093,0.7272727272727274,0.9595959595959597,0.4444444444444445,0.9393939393939396,0.7777777777777779,0.0,0.8787878787878789,0.22222222222222224,0.16666666666666669
95,0.23232323232323232,0.5252525252525253,0.6767676767676769,0.31313131313131315,0.7373737373737375,0.24242424242424243,0.7272727272727274,0.8888888888888891,0.48484848484848486,0.0,0.3333333333333333
96,0.7474747474747476,0.0,0.8787878787878789,0.30303030303030304,0.5757575757575758,0.12121212121212123,0.4040404040404041,0.6666666666666667,0.24242424242424243,0.7676767676767677,0.6666666666666667
97,0.9595959595959597,0.23232323232323232,0.47474747474747475,0.8888888888888891,0.35353535353535354,0.0,0.7676767676767677,0.5656565656565657,0.13131313131313133,0.393939393939394,0.3333333333333333
98,0.0202020202020202,0.0,0.10101010101010102,0.7272727272727274,0.25252525252525254,0.8888888888888891,0.30303030303030304,0.27272727272727276,0.18181818181818182,0.393939393939394,0.3333333333333333
99,0.38383838383838387,0.22222222222222224,0.1717171717171717,0.8787878787878789,0.6060606060606062,0.21212121212121213,0.4545454545454546,0.6565656565656567,0.16161616161616163,0.030303030303030304,0.16666666666666669
100,0.38383838383838387,0.04040404040404041,0.7979797979797981,0.0,0.18181818181818182,0.7474747474747476,0.8787878787878789,0.9393939393939396,0.48484848484848486,0.21212121212121213,0.6666666666666667
101,0.5252525252525253,0.9595959595959597,0.16161616161616163,0.08080808080808081,0.48484848484848486,0.1717171717171717,0.0,0.7373737373737375,0.7676767676767677,0.8888888888888891,0.0
102,0.30303030303030304,0.2828282828282828,0.12121212121212123,0.4545454545454546,0.8888888888888891,0.23232323232323232,0.0,0.9393939393939396,0.37373737373737376,0.08080808080808081,0.8333333333333333
103,0.6767676767676769,0.11111111111111112,0.1717171717171717,0.32323232323232326,0.8686868686868688,0.8888888888888891,0.7272727272727274,0.595959595959596,0.030303030303030304,0.18181818181818182,0.8333333333333333
104,0.4646464646464647,0.4545454545454546,0.32323232323232326,0.5151515151515152,0.0202020202020202,0.16161616161616163,0.24242424242424243,0.7272727272727274,0.8787878787878789,0.8484848484848486,0.0
105,0.11111111111111112,0.16161616161616163,0.4444444444444445,0.25252525252525254,0.21212121212121213,0.18181818181818182,0.1414141414141414,0.050505050505050504,0.20202020202020202,0.7979797979797981,0.3333333333333333
106,0.33333333333333337,0.29292929292929293,0.16161616161616163,0.30303030303030304,0.0202020202020202,0.11111111111111112,0.12121212121212123,0.4545454545454546,0.494949494949495,0.8686868686868688,0.3333333333333333
107,0.11111111111111112,0.4040404040404041,0.32323232323232326,0.5353535353535355,0.4545454545454546,0.38383838383838387,0.8181818181818183,0.050505050505050504,0.30303030303030304,0.23232323232323232,0.16666666666666669
108,0.33333333333333337,0.31313131313131315,0.5050505050505052,0.4646464646464647,0.0,0.98989898989899,0.2828282828282828,0.585858585858586,0.5757575757575758,0.6060606060606062,0.49999999999999994
109,0.16161616161616163,0.7474747474747476,0.9494949494949496,0.47474747474747475,0.6767676767676769,0.08080808080808081,0.21212121212121213,0.7979797979797981,0.11111111111111112,0.22222222222222224,0.49999999999999994
110,0.6666666666666667,0.21212121212121213,0.23232323232323232,0.22222222222222224,0.6969696969696971,0.08080808080808081,0.4646464646464647,0.42424242424242425,0.0,0.8888888888888891,0.6666666666666667
111,0.6767676767676769,0.0,0.3434343434343435,0.9393939393939396,0.16161616161616163,0.43434343434343436,0.25252525252525254,0.030303030303030304,0.585858585858586,0.6363636363636365,0.3333333333333333
112,0.595959595959596,0.12121212121212123,0.30303030303030304,0.8888888888888891,0.42424242424242425,0.33333333333333337,0.26262626262626265,0.7373737373737375,0.24242424242424243,0.6767676767676769,0.16666666666666669
113,0.1717171717171717,0.36363636363636365,0.5757575757575758,0.0,0.9494949494949496,0.18181818181818182,0.04040404040404041,0.5252525252525253,0.25252525252525254,0.35353535353535354,0.3333333333333333
114,0.1414141414141414,0.19191919191919193,0.36363636363636365,0.04040404040404041,1.0,0.6969696969696971,0.32323232323232326,0.5151515151515152,0.060606060606060615,0.16161616161616163,0.6666666666666667
115,0.21212121212121213,0.16161616161616163,0.0,0.1414141414141414,0.7373737373737375,0.08080808080808081,0.37373737373737376,0.393939393939394,0.32323232323232326,0.6767676767676769,0.3333333333333333
116,0.7676767676767677,0.787878787878788,0.18181818181818182,0.7979797979797981,0.24242424242424243,0.7171717171717172,0.393939393939394,0.30303030303030304,0.5656565656565657,0.11111111111111112,0.3333333333333333
117,0.9393939393939396,0.0,0.18181818181818182,0.30303030303030304,0.12121212121212123,0.04040404040404041,0.686868686868687,0.07070707070707072,0.5151515151515152,0.5353535353535355,0.6666666666666667
118,0.686868686868687,0.7272727272727274,0.15151515151515152,0.8080808080808082,0.4444444444444445,0.43434343434343436,0.10101010101010102,0.37373737373737376,0.24242424242424243,0.030303030303030304,0.3333333333333333
119,0.030303030303030304,0.18181818181818182,0.09090909090909093,0.5252525252525253,0.6666666666666667,0.0202020202020202,0.7272727272727274,0.30303030303030304,0.8888888888888891,0.393939393939394,0.3333333333333333
120,0.5555555555555557,0.8888888888888891,0.9494949494949496,0.27272727272727276,0.9696969696969698,0.393939393939394,0.43434343434343436,0.585858585858586,0.26262626262626265,0.7474747474747476,0.3333333333333333
121,0.16161616161616163,0.5353535353535355,0.8686868686868688,0.030303030303030304,0.37373737373737376,0.24242424242424243,0.050505050505050504,0.6565656565656567,0.5454545454545455,0.7272727272727274,0.16666666666666669
122,0.23232323232323232,0.030303030303030304,0.13131313131313133,0.4646464646464647,0.9494949494949496,0.5151515151515152,0.22222222222222224,0.0,0.10101010101010102,0.3434343434343435,0.6666666666666667
123,0.9494949494949496,0.21212121212121213,0.31313131313131315,0.1717171717171717,0.030303030303030304,0.4545454545454546,0.6666666666666667,0.12121212121212123,0.8080808080808082,0.6565656565656567,0.3333333333333333
124,0.13131313131313133,0.37373737373737376,0.060606060606060615,0.1717171717171717,0.25252525252525254,0.0,0.21212121212121213,0.8686868686868688,0.030303030303030304,0.38383838383838387,0.49999999999999994
125,0.4646464646464647,0.5757575757575758,0.07070707070707072,0.8282828282828284,0.0202020202020202,0.22222222222222224,0.2828282828282828,0.0,0.8787878787878789,0.050505050505050504,0.16666666666666669
126,0.0202020202020202,0.393939393939394,0.23232323232323232,0.8787878787878789,0.6767676767676769,0.4444444444444445,0.32323232323232326,0.5555555555555557,0.9393939393939396,0.6060606060606062,0.49999999999999994
127,0.010101010101010102,0.41414141414141414,0.35353535353535354,0.26262626262626265,0.9494949494949496,0.7373737373737375,0.13131313131313133,0.5252525252525253,0.48484848484848486,0.9797979797979799,1.0
128,0.5555555555555557,0.11111111111111112,0.7171717171717172,0.686868686868687,0.8888888888888891,0.6767676767676769,0.16161616161616163,0.0,0.6161616161616162,0.47474747474747475,0.6666666666666667
129,0.16161616161616163,0.42424242424242425,0.31313131313131315,0.6060606060606062,0.4545454545454546,1.0,0.13131313131313133,0.787878787878788,0.6363636363636365,0.19191919191919193,0.8333333333333333
130,0.15151515151515152,0.8181818181818183,0.585858585858586,0.5252525252525253,0.48484848484848486,0.98989898989899,0.19191919191919193,0.0,0.1717171717171717,0.18181818181818182,0.6666666666666667
131,0.10101010101010102,0.8080808080808082,0.11111111111111112,0.595959595959596,0.30303030303030304,0.08080808080808081,0.6666666666666667,0.26262626262626265,0.20202020202020202,0.04040404040404041,0.3333333333333333
132,0.7575757575757577,0.7373737373737375,0.35353535353535354,0.23232323232323232,0.25252525252525254,0.0202020202020202,0.393939393939394,0.060606060606060615,0.09090909090909093,0.5151515151515152,0.0
133,0.5353535353535355,0.393939393939394,0.19191919191919193,0.7272727272727274,0.04040404040404041,0.13131313131313133,0.16161616161616163,0.060606060606060615,0.31313131313131315,0.6767676767676769,0.3333333333333333
134,0.1717171717171717,0.9595959595959597,0.25252525252525254,0.16161616161616163,0.9494949494949496,0.0,0.42424242424242425,0.48484848484848486,0.32323232323232326,0.5757575757575758,1.0
135,0.04040404040404041,0.32323232323232326,0.1717171717171717,0.010101010101010102,0.8686868686868688,0.10101010101010102,0.8888888888888891,0.0,0.595959595959596,0.15151515151515152,0.6666666666666667
136,0.8787878787878789,0.0,0.393939393939394,0.5252525252525253,0.4444444444444445,0.8181818181818183,0.8888888888888891,0.12121212121212123,0.5151515151515152,0.31313131313131315,0.16666666666666669
137,0.8181818181818183,0.25252525252525254,0.07070707070707072,0.0,0.9595959595959597,0.5353535353535355,0.5252525252525253,0.4545454545454546,0.37373737373737376,0.19191919191919193,0.0
138,0.585858585858586,0.010101010101010102,0.10101010101010102,0.27272727272727276,0.7979797979797981,0.15151515151515152,0.04040404040404041,0.4545454545454546,0.18181818181818182,0.8686868686868688,0.49999999999999994
139,0.8888888888888891,0.10101010101010102,0.31313131313131315,0.07070707070707072,0.4545454545454546,0.09090909090909093,0.1717171717171717,0.23232323232323232,0.8080808080808082,0.595959595959596,0.16666666666666669
140,0.6060606060606062,0.0,0.12121212121212123,0.8080808080808082,0.585858585858586,0.5151515151515152,0.393939393939394,0.31313131313131315,0.20202020202020202,0.5757575757575758,0.6666666666666667
141,0.8888888888888891,0.030303030303030304,0.0202020202020202,0.8181818181818183,0.6060606060606062,0.30303030303030304,0.18181818181818182,0.4444444444444445,0.060606060606060615,0.595959595959596,0.3333333333333333
142,0.25252525252525254,0.36363636363636365,0.2828282828282828,0.8484848484848486,0.32323232323232326,0.09090909090909093,0.1414141414141414,0.7272727272727274,0.23232323232323232,0.5252525252525253,0.16666666666666669
